"EVENT","CATEGORY","LEVEL","PLAY_TIME_AVG","HINT_USED_SUM","ATTEMPT_SUM","RETRY_SUM","SKIPPED_SUM","COUNT","COUNT %","USERS","EVENTS PER USER","ENGAGEMENT","TOTAL ACTIVE"
"levelUp","CAR_PARK","25","11.222222222222223","0","1","10","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","205","24.375","0","29","21","0","8","0.0005","8","1","0.0111","723"
"levelUp","TRICKY","187","37.25","1","138","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","SAVE_CIVILIAN","20","32.12500000000001","0","17","25","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","237","15.625000000000002","0","3","11","0","8","0.0005","8","1","0.0111","723"
"levelUp","CAR_PARK","35","31.125000000000004","0","12","21","0","8","0.0005","8","1","0.0111","723"
"levelUp","FLASHBACK","63","15","0","0","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","202","22.375","0","0","12","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","219","27","0","0","12","0","8","0.0005","8","1","0.0111","723"
"levelUp","SAVE_CIVILIAN","10","21.25","0","6","15","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","218","31","0","0","17","0","8","0.0005","8","1","0.0111","723"
"levelUp","INTEROGATION","23","17","0","9","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","TRICKY","117","29.375","1","0","10","0","8","0.0005","8","1","0.0111","723"
"levelUp","SAVE_CIVILIAN","15","20.875","0","7","15","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","240","14.374999999999998","0","0","12","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","134","17","0","7","16","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","132","14.375","0","1","9","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","204","19.875","0","26","18","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","129","24.375","0","28","17","0","8","0.0005","8","1","0.0111","723"
"levelUp","MEMORIZE_PATH","11","14.75","0","1","9","0","8","0.0005","8","1","0.0111","723"
"levelUp","DRAW_TO_SAVE","97","16.625","0","2","10","0","8","0.0005","8","1","0.0111","723"
"levelUp","TRICKY","155","49.375","2","61","10","1","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","242","7","0","0","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","TRICKY","154","17.625","0","21","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","MEMORIZE_PATH","19","9.75","0","0","9","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","235","24.875","0","0","12","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","196","21.25","0","0","12","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","156","24.625000000000004","0","0","14","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","107","7.375","0","0","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","FLASHBACK","61","21.625","0","2","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","TRICKY","169","45.99999999999999","1","0","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","233","46.875","0","30","40","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","238","12.5","0","0","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","223","56.125","0","0","30","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","155","19.375","0","8","14","0","8","0.0005","8","1","0.0111","723"
"levelUp","TRICKY","186","42.5","5","24","9","1","8","0.0005","8","1","0.0111","723"
"levelUp","TETRIS_BRIDGE","5","8.75","0","0","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","190","25.875","0","0","12","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","131","14.999999999999998","0","8","16","0","8","0.0005","8","1","0.0111","723"
"levelUp","SAVE_CIVILIAN","24","38.25","0","9","19","0","8","0.0005","8","1","0.0111","723"
"levelUp","MEMORIZE_PATH","13","22.750000000000004","0","6","15","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","263","14.75","0","1","9","0","8","0.0005","8","1","0.0111","723"
"levelUp","REMEMBER_FACE","19","19.875","0","4","12","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","356","18","1","20","18","0","8","0.0005","8","1","0.0111","723"
"levelUp","DRAW_TO_SAVE","99","13.000000000000002","0","4","14","0","8","0.0005","8","1","0.0111","723"
"levelUp","MEMORIZE_PATH","10","13.125000000000002","0","1","9","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_FIGHTER","8","33.875","0","7","14","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","239","9.124999999999998","0","0","9","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","203","18.625","0","5","12","0","8","0.0005","8","1","0.0111","723"
"levelUp","CAR_PARK","39","30","0","7","15","0","8","0.0005","8","1","0.0111","723"
"levelUp","MEMORIZE_PATH","18","24.374999999999996","0","7","16","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","158","25.75","0","17","24","0","8","0.0005","8","1","0.0111","723"
"levelUp","FLASHBACK","62","22","0","0","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","261","30.25","0","0","12","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","243","9.75","0","0","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","TRICKY","164","32.75","2","0","8","1","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","189","48.625","0","0","12","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","222","40","0","0","20","1","8","0.0005","8","1","0.0111","723"
"levelUp","SEQUENCE_PUZZLE","4","19","0","4","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","TRICKY","156","10.374999999999998","0","10","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","164","24","0","16","18","0","8","0.0005","8","1","0.0111","723"
"levelUp","CAR_PARK","23","18.75","0","8","16","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","307","15.749999999999998","0","2","10","0","8","0.0005","8","1","0.0111","723"
"levelUp","DRAW_TO_SAVE","98","17.5","0","6","14","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","130","15.75","0","4","12","0","8","0.0005","8","1","0.0111","723"
"levelUp","MEMORIZE_PATH","17","13.5","0","2","10","0","8","0.0005","8","1","0.0111","723"
"levelUp","SAVE_CIVILIAN","18","21.999999999999996","0","6","14","0","8","0.0005","8","1","0.0111","723"
"levelUp","MEMORIZE_PATH","20","12.125","0","0","9","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","154","15.874999999999998","0","0","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","FLASHBACK","45","30.25","0","0","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","TRICKY","152","48.00000000000001","1","12","26","0","8","0.0005","8","1","0.0111","723"
"levelUp","CAR_PARK","30","20.875","0","6","14","1","8","0.0005","8","1","0.0111","723"
"levelUp","MATHS_CATCH_THIEFS","1","32","0","2","10","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","230","8.5","0","0","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","TRICKY","153","11.625","0","0","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","262","12.125","0","0","9","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","133","30","0","0","20","0","8","0.0005","8","1","0.0111","723"
"levelUp","MEMORIZE_PATH","8","13.125","0","2","10","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","123","8","0","0","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","SAVE_CIVILIAN","14","24.25","0","0","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","198","22.125","0","0","10","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","160","9.25","0","8","11","0","8","0.0005","8","1","0.0111","723"
"levelUp","MEMORIZE_PATH","22","22.249999999999996","0","5","20","0","8","0.0005","8","1","0.0111","723"
"levelUp","TRICKY","144","44.875","0","28","11","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","236","18.875","0","12","20","0","8","0.0005","8","1","0.0111","723"
"levelUp","DETECTIVE_CASES","1","8.625","0","0","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","TRICKY","157","9.625000000000002","0","6","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","138","15.625000000000002","0","10","18","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","157","14.874999999999998","0","0","8","0","8","0.0005","8","1","0.0111","723"
"levelUp","MR_BULLET","229","16.625","0","0","9","0","8","0.0005","8","1","0.0111","723"
"levelUp","MEMORIZE_PATH","23","14.25","0","3","11","0","8","0.0005","8","1","0.0111","723"
"levelUp","SEQUENCE_PUZZLE","1","16.285714285714285","0","5","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","CAR_PARK","40","34.57142857142858","0","9","16","0","7","0.0005","7","1","0.0097","723"
"levelUp","FLASHBACK","50","33.285714285714285","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","305","27.857142857142854","0","0","9","0","7","0.0005","7","1","0.0097","723"
"levelUp","CAR_PARK","37","36","0","10","17","0","7","0.0005","7","1","0.0097","723"
"levelUp","SAVE_CIVILIAN","16","14.142857142857144","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","FLASHBACK","52","19","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","106","26.142857142857142","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","SAVE_CIVILIAN","23","19.142857142857142","0","5","13","0","7","0.0005","7","1","0.0097","723"
"levelUp","TRICKY","189","49.57142857142857","0","0","10","0","7","0.0005","7","1","0.0097","723"
"levelUp","FLASHBACK","48","51.57142857142857","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","FLASHBACK","58","30.857142857142858","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","FLASHBACK","53","34.714285714285715","0","7","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","140","17.285714285714285","0","11","19","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","150","10.857142857142858","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","216","21.857142857142858","0","0","9","1","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","151","11.571428571428573","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","277","12.142857142857142","0","5","13","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","149","19.857142857142858","0","0","8","0","7","0.0005","7","1","0.0097","723"
"levelUp","INTEROGATION","22","7.428571428571429","0","4","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","DRAW_TO_SAVE","104","23.57142857142857","0","8","16","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","139","23.285714285714285","0","11","18","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","166","15","0","7","14","0","7","0.0005","7","1","0.0097","723"
"levelUp","DRAW_TO_SAVE","125","15.999999999999998","0","5","20","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","142","55.42857142857142","0","11","22","0","7","0.0005","7","1","0.0097","723"
"levelUp","TETRIS_BRIDGE","4","9.428571428571429","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","148","73.57142857142857","0","0","27","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","136","15.285714285714286","0","1","9","0","7","0.0005","7","1","0.0097","723"
"levelUp","INTEROGATION","19","15.142857142857142","0","6","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","231","19.571428571428573","0","0","8","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","232","9.857142857142858","0","0","8","0","7","0.0005","7","1","0.0097","723"
"levelUp","TRICKY","188","29.428571428571427","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","224","34.142857142857146","0","0","13","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","177","13","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","SEQUENCE_PUZZLE","2","14.142857142857142","0","1","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","153","24.71428571428571","0","0","12","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","135","18.57142857142857","0","4","11","0","7","0.0005","7","1","0.0097","723"
"levelUp","TETRIS_BRIDGE","17","21.57142857142857","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","201","21.857142857142858","0","0","8","0","7","0.0005","7","1","0.0097","723"
"levelUp","TRICKY","193","24.71428571428571","0","4","11","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","206","14.714285714285715","0","0","8","0","7","0.0005","7","1","0.0097","723"
"levelUp","FLASHBACK","49","19.285714285714285","0","7","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","INTEROGATION","21","18","0","6","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","241","10.142857142857142","0","0","8","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","266","17.285714285714285","0","13","14","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","165","31.857142857142858","0","22","25","1","7","0.0005","7","1","0.0097","723"
"levelUp","INTEROGATION","12","18.71428571428571","0","3","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","184","13.571428571428571","0","0","9","0","7","0.0005","7","1","0.0097","723"
"levelUp","MEMORIZE_PATH","28","25.857142857142858","0","9","16","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","304","28.142857142857146","0","0","15","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","171","28.714285714285715","0","0","9","0","7","0.0005","7","1","0.0097","723"
"levelUp","INTEROGATION","20","12.142857142857144","0","7","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","INTEROGATION","14","14.714285714285714","0","6","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","SAVE_CIVILIAN","17","16.285714285714285","0","3","10","0","7","0.0005","7","1","0.0097","723"
"levelUp","MEMORIZE_PATH","29","26.28571428571429","0","13","22","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","172","35.142857142857146","0","0","13","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","185","8.285714285714285","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","DRAW_TO_SAVE","124","16.857142857142858","0","8","15","0","7","0.0005","7","1","0.0097","723"
"levelUp","FLASHBACK","56","37.142857142857146","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","MEMORIZE_PATH","14","11.428571428571429","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","200","12.857142857142858","0","0","8","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","181","10","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","264","10.142857142857142","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","DRAW_TO_SAVE","110","18","0","2","9","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","173","18.142857142857142","0","0","10","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","265","24.428571428571427","0","32","24","1","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","306","27.571428571428573","0","6","13","0","7","0.0005","7","1","0.0097","723"
"levelUp","DRAW_TO_SAVE","123","15.714285714285715","0","5","12","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","141","33.42857142857143","0","0","10","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","355","33","0","31","34","0","7","0.0005","7","1","0.0097","723"
"levelUp","TRICKY","194","52","2","0","31","0","7","0.0005","7","1","0.0097","723"
"levelUp","SEQUENCE_PUZZLE","3","24.571428571428573","0","5","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","SAVE_CIVILIAN","22","26.857142857142858","0","10","17","0","7","0.0005","7","1","0.0097","723"
"levelUp","MEMORIZE_PATH","27","16.142857142857142","0","4","11","0","7","0.0005","7","1","0.0097","723"
"levelUp","TRICKY","190","28.142857142857142","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","CAR_PARK","38","45.57142857142857","0","15","22","0","7","0.0005","7","1","0.0097","723"
"levelUp","REMEMBER_FACE","20","13.428571428571429","0","2","9","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","188","17.57142857142857","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","TRICKY","191","24","1","12","23","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","234","27.428571428571427","0","0","12","1","7","0.0005","7","1","0.0097","723"
"levelUp","CAR_PARK","32","26.28571428571429","0","6","13","0","7","0.0005","7","1","0.0097","723"
"levelUp","MEMORIZE_PATH","12","12.714285714285714","0","1","8","0","7","0.0005","7","1","0.0097","723"
"levelUp","INTEROGATION","25","11.428571428571429","0","4","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","180","8.714285714285714","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","MEMORIZE_PATH","26","14.285714285714286","0","7","14","0","7","0.0005","7","1","0.0097","723"
"levelUp","MEMORIZE_PATH","25","21.285714285714285","0","6","13","0","7","0.0005","7","1","0.0097","723"
"levelUp","DRAW_TO_SAVE","122","11.714285714285715","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","CUT_TO_SAVE","28","11.714285714285714","0","1","8","0","7","0.0005","7","1","0.0097","723"
"levelUp","TRICKY","151","28.428571428571427","3","0","8","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_FIGHTER","9","70.14285714285714","0","19","27","0","7","0.0005","7","1","0.0097","723"
"levelUp","INTEROGATION","13","21.857142857142858","0","2","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","CUT_TO_SAVE","26","29.142857142857142","0","3","10","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","225","8.285714285714285","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","CAR_PARK","41","31.285714285714285","0","9","16","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","227","9.571428571428571","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","TETRIS_BRIDGE","16","17.71428571428571","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","228","36.57142857142857","0","0","15","0","7","0.0005","7","1","0.0097","723"
"levelUp","MEMORIZE_PATH","16","15.428571428571429","0","2","10","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","226","13.142857142857142","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","TRICKY","205","24.428571428571427","2","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","144","11.142857142857142","0","12","13","0","7","0.0005","7","1","0.0097","723"
"levelUp","TRICKY","147","47.57142857142857","1","654","665","0","7","0.0005","7","1","0.0097","723"
"levelUp","TRICKY","192","9.714285714285714","0","0","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","INTEROGATION","15","21","0","8","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","TRICKY","146","37.14285714285714","1","0","8","0","7","0.0005","7","1","0.0097","723"
"levelUp","TRICKY","195","7.571428571428572","0","10","7","0","7","0.0005","7","1","0.0097","723"
"levelUp","CAR_PARK","31","22.714285714285715","0","5","12","0","7","0.0005","7","1","0.0097","723"
"levelUp","MR_BULLET","267","59.33333333333334","0","0","22","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","354","19","0","4","10","0","6","0.0004","6","1","0.0083","723"
"levelUp","TRICKY","196","22.833333333333336","2","0","8","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","167","8.833333333333334","0","17","24","0","6","0.0004","6","1","0.0083","723"
"levelUp","TETRIS_BRIDGE","40","33","0","2","8","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","176","14.166666666666668","0","0","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","MATHS_CATCH_THIEFS","29","30.499999999999996","0","18","14","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","112","12.666666666666666","0","0","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","146","33.666666666666664","0","18","24","0","6","0.0004","6","1","0.0083","723"
"levelUp","TETRIS_BRIDGE","6","14.166666666666666","0","0","7","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","348","12.166666666666668","0","0","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","349","27.666666666666668","0","0","13","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","302","21.666666666666664","0","0","8","0","6","0.0004","6","1","0.0083","723"
"levelUp","MEMORIZE_PATH","31","12.333333333333332","0","0","7","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","179","11","0","0","7","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","143","15.5","0","0","8","0","6","0.0004","6","1","0.0083","723"
"levelUp","INTEROGATION","16","26.666666666666664","0","7","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","147","18.833333333333336","0","12","18","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","283","27.166666666666668","0","12","19","0","6","0.0004","6","1","0.0083","723"
"levelUp","MEMORIZE_PATH","15","18.833333333333336","0","4","10","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","186","16.833333333333332","0","0","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","137","13.833333333333332","0","10","9","0","6","0.0004","6","1","0.0083","723"
"levelUp","CUT_TO_SAVE","57","22","0","2","10","0","6","0.0004","6","1","0.0083","723"
"levelUp","TETRIS_BRIDGE","15","22","0","0","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","170","9","0","0","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","168","41.666666666666664","1","16","18","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","187","35.83333333333333","0","0","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","MATHS_CATCH_THIEFS","25","47.5","0","42","28","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","350","12","0","8","9","0","6","0.0004","6","1","0.0083","723"
"levelUp","REMEMBER_FACE","24","17.5","0","7","13","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","198","25","0","12","18","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","115","12","0","0","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","199","42.66666666666667","0","37","27","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","146","8.833333333333332","0","2","7","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","174","12","0","0","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","MATHS_CATCH_THIEFS","2","11.166666666666666","0","2","7","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","351","18.333333333333336","1","53","32","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","347","11","0","5","10","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","175","52","0","19","25","0","6","0.0004","6","1","0.0083","723"
"levelUp","TRICKY","209","79.66666666666666","1","0","53","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","357","46","0","0","12","0","6","0.0004","6","1","0.0083","723"
"levelUp","SEQUENCE_PUZZLE","12","28.666666666666668","0","5","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","REMEMBER_FACE","26","19.833333333333332","0","4","10","0","6","0.0004","6","1","0.0083","723"
"levelUp","TRICKY","198","17.333333333333332","0","23","32","1","6","0.0004","6","1","0.0083","723"
"levelUp","TRICKY","179","47.333333333333336","1","0","9","0","6","0.0004","6","1","0.0083","723"
"levelUp","CUT_TO_SAVE","45","20.166666666666664","0","0","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","341","21","0","0","10","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","207","18.5","0","0","7","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","130","15.666666666666666","0","1","7","0","6","0.0004","6","1","0.0083","723"
"levelUp","MEMORIZE_PATH","24","17.5","0","3","9","0","6","0.0004","6","1","0.0083","723"
"levelUp","TRICKY","177","27.166666666666668","1","24","13","0","6","0.0004","6","1","0.0083","723"
"levelUp","TETRIS_BRIDGE","11","10.166666666666666","0","0","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","182","29.5","0","0","12","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","274","13.833333333333334","0","0","7","0","6","0.0004","6","1","0.0083","723"
"levelUp","MEMORIZE_PATH","33","14.833333333333332","0","5","12","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","128","23.166666666666668","0","6","12","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","111","34.16666666666667","0","19","25","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","303","12.666666666666666","0","2","7","0","6","0.0004","6","1","0.0083","723"
"levelUp","TETRIS_BRIDGE","7","8.833333333333332","0","0","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","TRICKY","208","12.666666666666666","2","6","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","MATHS_CATCH_THIEFS","28","14","0","2","9","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","113","15","0","3","9","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","269","30.5","0","1","7","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","167","17.666666666666664","1","0","8","0","6","0.0004","6","1","0.0083","723"
"levelUp","SEQUENCE_PUZZLE","6","43.666666666666664","0","16","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","285","20.666666666666664","0","19","21","0","6","0.0004","6","1","0.0083","723"
"levelUp","FLASHBACK","55","25.833333333333332","0","22","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","CAR_PARK","42","61.166666666666664","0","22","28","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","310","21.666666666666664","0","6","12","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","268","19.666666666666664","0","5","12","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","286","13.166666666666668","0","2","7","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","353","63.50000000000001","0","0","18","0","6","0.0004","6","1","0.0083","723"
"levelUp","MATHS_CATCH_THIEFS","30","21","0","25","10","0","6","0.0004","6","1","0.0083","723"
"levelUp","MATHS_CATCH_THIEFS","27","27.5","0","40","13","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","170","14.333333333333334","0","2","8","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","143","18","0","10","16","0","6","0.0004","6","1","0.0083","723"
"levelUp","TRICKY","178","25","0","0","6","0","6","0.0004","6","1","0.0083","723"
