"EVENT","CATEGORY","LEVEL","COUNT","COUNT %","USERS","EVENTS PER USER","ENGAGEMENT","TOTAL ACTIVE"
"levelStarted","TETRIS_BRIDGE","41","5","0.0003","5","1","0.0069","723"
"levelStarted","CUT_TO_SAVE","53","5","0.0003","5","1","0.0069","723"
"levelStarted","TETRIS_BRIDGE","7","5","0.0003","5","1","0.0069","723"
"levelStarted","CUT_TO_SAVE","36","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","129","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","209","5","0.0003","5","1","0.0069","723"
"levelStarted","TRICKY","213","5","0.0003","5","1","0.0069","723"
"levelStarted","CUT_TO_SAVE","68","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","108","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","147","5","0.0003","5","1","0.0069","723"
"levelStarted","CUT_TO_SAVE","42","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","339","5","0.0003","5","1","0.0069","723"
"levelStarted","SEQUENCE_PUZZLE","8","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","287","5","0.0003","5","1","0.0069","723"
"levelStarted","CUT_TO_SAVE","57","5","0.0003","5","1","0.0069","723"
"levelStarted","CUT_TO_SAVE","86","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","341","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","271","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","212","5","0.0003","5","1","0.0069","723"
"levelStarted","TRICKY","201","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","296","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","188","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","200","5","0.0003","5","1","0.0069","723"
"levelStarted","TETRIS_BRIDGE","39","5","0.0003","5","1","0.0069","723"
"levelStarted","TRICKY","200","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","311","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","325","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","345","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","190","5","0.0003","5","1","0.0069","723"
"levelStarted","TRICKY","203","5","0.0003","5","1","0.0069","723"
"levelStarted","SAVE_CIVILIAN","22","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","299","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","215","5","0.0003","5","1","0.0069","723"
"levelStarted","INTEROGATION","18","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","121","5","0.0003","5","1","0.0069","723"
"levelStarted","TRICKY","210","5","0.0003","5","1","0.0069","723"
"levelStarted","CUT_TO_SAVE","41","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","297","5","0.0003","5","1","0.0069","723"
"levelStarted","REMEMBER_FACE","21","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","168","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","326","5","0.0003","5","1","0.0069","723"
"levelStarted","MATHS_CATCH_THIEFS","11","5","0.0003","5","1","0.0069","723"
"levelStarted","REMEMBER_FACE","34","5","0.0003","5","1","0.0069","723"
"levelStarted","TETRIS_BRIDGE","38","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","109","5","0.0003","5","1","0.0069","723"
"levelStarted","TRICKY","208","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","170","5","0.0003","5","1","0.0069","723"
"levelStarted","CUT_TO_SAVE","55","5","0.0003","5","1","0.0069","723"
"levelStarted","MATHS_CATCH_THIEFS","12","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","340","5","0.0003","5","1","0.0069","723"
"levelStarted","TRICKY","218","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","172","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","284","5","0.0003","5","1","0.0069","723"
"levelStarted","SEQUENCE_PUZZLE","20","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","191","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","344","5","0.0003","5","1","0.0069","723"
"levelStarted","MATHS_CATCH_THIEFS","5","5","0.0003","5","1","0.0069","723"
"levelStarted","CUT_TO_SAVE","39","5","0.0003","5","1","0.0069","723"
"levelStarted","CUT_TO_SAVE","58","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","136","5","0.0003","5","1","0.0069","723"
"levelStarted","SEQUENCE_PUZZLE","19","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","116","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","135","5","0.0003","5","1","0.0069","723"
"levelStarted","MATHS_CATCH_THIEFS","29","5","0.0003","5","1","0.0069","723"
"levelStarted","CUT_TO_SAVE","88","5","0.0003","5","1","0.0069","723"
"levelStarted","MATHS_CATCH_THIEFS","28","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","133","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","152","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","385","5","0.0003","4","1.25","0.0055000000000000005","723"
"levelStarted","TRICKY","209","5","0.0003","5","1","0.0069","723"
"levelStarted","CUT_TO_SAVE","38","5","0.0003","5","1","0.0069","723"
"levelStarted","TETRIS_BRIDGE","12","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","185","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","272","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","107","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","298","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","213","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","343","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","277","5","0.0003","5","1","0.0069","723"
"levelStarted","FLASHBACK","51","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","289","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","120","5","0.0003","5","1","0.0069","723"
"levelStarted","MEMORIZE_PATH","31","5","0.0003","5","1","0.0069","723"
"levelStarted","TRICKY","205","5","0.0003","5","1","0.0069","723"
"levelStarted","SEQUENCE_PUZZLE","6","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","195","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","143","5","0.0003","5","1","0.0069","723"
"levelStarted","INTEROGATION","12","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","142","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","273","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","211","5","0.0003","5","1","0.0069","723"
"levelStarted","CUT_TO_SAVE","37","5","0.0003","5","1","0.0069","723"
"levelStarted","MATHS_CATCH_THIEFS","25","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","146","5","0.0003","5","1","0.0069","723"
"levelStarted","CUT_TO_SAVE","27","5","0.0003","5","1","0.0069","723"
"levelStarted","CUT_TO_SAVE","79","5","0.0003","5","1","0.0069","723"
"levelStarted","REMEMBER_FACE","26","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","118","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","175","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","167","5","0.0003","5","1","0.0069","723"
"levelStarted","MATHS_CATCH_THIEFS","26","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","210","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","346","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","301","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","214","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","117","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","270","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","141","5","0.0003","5","1","0.0069","723"
"levelStarted","CUT_TO_SAVE","40","5","0.0003","5","1","0.0069","723"
"levelStarted","TETRIS_BRIDGE","40","5","0.0003","5","1","0.0069","723"
"levelStarted","DRAW_TO_SAVE","145","5","0.0003","5","1","0.0069","723"
"levelStarted","SAVE_CIVILIAN","24","5","0.0003","5","1","0.0069","723"
"levelStarted","CUT_TO_SAVE","46","5","0.0003","5","1","0.0069","723"
"levelStarted","MR_BULLET","179","5","0.0003","5","1","0.0069","723"
"levelStarted","TETRIS_BRIDGE","37","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","TRICKY","181","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","81","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","332","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","359","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","387","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","TRICKY","204","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","DRAW_TO_SAVE","150","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","SEQUENCE_PUZZLE","13","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","TRICKY","214","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","DRAW_TO_SAVE","176","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","374","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","83","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","TRICKY","221","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","REMEMBER_FACE","23","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","DRAW_TO_SAVE","196","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MATHS_CATCH_THIEFS","9","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","REMEMBER_FACE","29","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","TETRIS_BRIDGE","10","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","TETRIS_BRIDGE","43","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","34","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","DRAW_TO_SAVE","138","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","REMEMBER_FACE","27","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","DRAW_TO_SAVE","198","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MATHS_CATCH_THIEFS","15","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","333","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MATHS_CATCH_THIEFS","24","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","69","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","TETRIS_BRIDGE","11","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","292","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","324","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","49","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","TRICKY","225","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","280","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","80","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","56","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","300","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","REMEMBER_FACE","28","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","314","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","DRAW_TO_SAVE","134","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","44","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","321","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","DRAW_TO_SAVE","189","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","TRICKY","207","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MEMORIZE_PATH","40","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","REMEMBER_FACE","25","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","31","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","TETRIS_BRIDGE","13","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","TRICKY","198","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","DRAW_TO_SAVE","139","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MATHS_CATCH_THIEFS","10","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","TRICKY","183","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","90","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","DRAW_TO_SAVE","192","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","TRICKY","182","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","REMEMBER_FACE","24","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","SEQUENCE_PUZZLE","16","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","281","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","50","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","174","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MATHS_CATCH_THIEFS","20","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","DRAW_TO_SAVE","169","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","369","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","DRAW_TO_SAVE","140","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","TETRIS_BRIDGE","9","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","TETRIS_BRIDGE","42","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MEMORIZE_PATH","37","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","TRICKY","186","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","70","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","DRAW_TO_SAVE","186","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","TRICKY","222","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","67","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","331","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","328","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","DRAW_TO_SAVE","149","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","93","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","82","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","48","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","101","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","375","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","43","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MATHS_CATCH_THIEFS","13","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","84","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","330","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","295","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","TRICKY","220","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","318","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MEMORIZE_PATH","38","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CAR_PARK","45","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","REMEMBER_FACE","30","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","SEQUENCE_PUZZLE","10","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","52","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","319","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","DRAW_TO_SAVE","132","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","317","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","51","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","91","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","368","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","DRAW_TO_SAVE","194","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","323","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","DRAW_TO_SAVE","197","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","REMEMBER_FACE","22","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","329","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CUT_TO_SAVE","33","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","TRICKY","185","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","384","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","313","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","291","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","176","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","DETECTIVE_CASES","1","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MEMORIZE_PATH","39","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","312","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","322","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","396","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","334","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","CAR_PARK","46","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","320","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","REMEMBER_FACE","31","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","316","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","MR_BULLET","293","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","DRAW_TO_SAVE","148","4","0.0003","4","1","0.0055000000000000005","723"
"levelStarted","TETRIS_BRIDGE","32","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","DRAW_TO_SAVE","175","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","94","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","391","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MATHS_CATCH_THIEFS","23","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","DRAW_TO_SAVE","155","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","62","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","360","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","335","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","TRICKY","219","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","380","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","REMEMBER_FACE","35","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","REMEMBER_FACE","36","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","DRAW_TO_SAVE","156","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","399","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","DRAW_TO_SAVE","164","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","SEQUENCE_PUZZLE","12","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","363","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","361","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","DRAW_TO_SAVE","153","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MATHS_CATCH_THIEFS","14","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MATHS_CATCH_THIEFS","16","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","TRICKY","215","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","177","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","72","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","95","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","TETRIS_BRIDGE","19","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","DRAW_TO_SAVE","173","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MATHS_CATCH_THIEFS","8","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","99","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","61","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","382","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MATHS_CATCH_THIEFS","7","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","373","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MATHS_CATCH_THIEFS","18","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","DRAW_TO_SAVE","193","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","TRICKY","224","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","DRAW_TO_SAVE","151","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","73","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","362","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","SEQUENCE_PUZZLE","9","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","SAVE_CIVILIAN","23","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","371","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","TRICKY","223","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","92","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","398","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","74","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","DRAW_TO_SAVE","172","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","TRICKY","184","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","TRICKY","216","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MATHS_CATCH_THIEFS","21","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","66","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","77","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MATHS_CATCH_THIEFS","4","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","336","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","REMEMBER_FACE","33","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MATHS_CATCH_THIEFS","17","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","DRAW_TO_SAVE","170","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","REMEMBER_FACE","32","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","98","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","102","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","DRAW_TO_SAVE","161","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","97","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","DRAW_TO_SAVE","154","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","TETRIS_BRIDGE","22","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","364","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","294","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","372","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","47","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","315","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","327","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","379","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","TRICKY","217","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","DRAW_TO_SAVE","137","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","78","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","338","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","DRAW_TO_SAVE","177","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","337","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","35","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","DRAW_TO_SAVE","174","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","60","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","DRAW_TO_SAVE","168","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","365","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","367","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","DRAW_TO_SAVE","171","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","370","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","TETRIS_BRIDGE","34","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","71","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MATHS_CATCH_THIEFS","19","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","32","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","390","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","386","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","383","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","290","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","89","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","397","3","0.0002","3","1","0.0040999999999999995","723"
